"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL192441";"";"None";"344.43";"0";"2.97";"22";"CC(C)OC(=O)N1C[C@H](S)CC1CNCc1cc(F)ccc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL832394";"Inhibitory concentration against Neprilysin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144347";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL2029397";"";"None";"706.81";"2";"-4.25";"6, [Thr4]-Opiorphin";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2032521";"Inhibition of human recombinant neprilysin using Abz-dR-G-L-EDDnp as substrate incubated for 10 mins prior to substrate addition measured for 40 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029309";"1";"Scientific Literature";"ACS Med Chem Lett";"2012";"None";"";"";""
"CHEMBL1829587";"";"None";"403.48";"0";"4.02";"6";"O=C(O)[C@H](CCc1ccccc1)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O";"IC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"15.80";"0.29";"2.36";"7.36";"0";"CHEMBL1833759";"Inhibition of neutral endopeptidase in human fibroblasts homogenates using glutaryl-Ala-Ala-Phe-4-methoxy-2-naphtylamide as substrate after 1 hrs by fluorimetric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828526";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";""
"CHEMBL196902";"";"None";"267.35";"0";"1.37";"80";"O=C(O)CCNC(=O)C(CS)Cc1ccccc1";"IC50";"'='";"9.4";"nM";"8.03";"";"";"UO_0000065";"30.02";"0.61";"6.66";"12.09";"0";"CHEMBL882907";"Inhibitory concentration against neutral endopeptidase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140446";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL50315";"";"None";"398.48";"0";"2.08";"1D";"O=C(O)CN1C(=O)[C@H](NC(=O)[C@@H](S)Cc2ccccc2)CCc2ccccc21";"IC50";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"15.69";"0.30";"4.17";"7.21";"0";"CHEMBL754359";"Inhibition of Neutral Endopeptidase (NEP)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152108";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL10247";"THIORPHAN";"-1.0";"253.32";"0";"0.98";"DL-thiorphan";"O=C(O)CNC(=O)C(CS)Cc1ccccc1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"35.53";"0.72";"8.02";"13.55";"0";"CHEMBL3243746";"Inhibition of human NEP-mediated amyloid beta hydrolysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232818";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";""
"CHEMBL1829585";"";"None";"488.58";"0";"3.78";"4";"C[C@@H](CNC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)N[C@@H](CCc1ccccc1)C(=O)O)C(=O)O";"IC50";"'='";"0.51";"nM";"9.29";"";"";"UO_0000065";"19.02";"0.35";"5.51";"8.03";"0";"CHEMBL1833759";"Inhibition of neutral endopeptidase in human fibroblasts homogenates using glutaryl-Ala-Ala-Phe-4-methoxy-2-naphtylamide as substrate after 1 hrs by fluorimetric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828526";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";""
"CHEMBL3677663";"";"None";"433.46";"0";"3.29";"BDBM153108";"C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)c1cc(C(=O)O)ncn1)C(=O)O";"IC50";"'='";"1.0";"nM";"9.00";"";"297676";"UO_0000065";"20.76";"0.38";"5.71";"6.95";"0";"CHEMBL3706201";"Fluorescence Lifetime-Based Assay: See A fluorescence lifetime-based assay for protease inhibitor profiling on human kallikrein 7 Doering K, Meder G, Hinnenberger M, Woelcke J, Mayr L M, Hassiepen U Biomol Screen. 2009 January; 14(1):1-9. Recombinant human neutral endopeptidase (expressed in insect cells and purified using standard methods, final concentration 7 pM) is pre-incubated with test compounds at various concentrations for 1 hour at room temperature in 10 mM sodium phosphate buffer at pH 7.4, containing 150 mM NaCl and 0.05% (w/v) CHAPS. The enzymatic reaction is started by the addition of a synthetic peptide substrate Cys(PT14)-Arg-Arg-Leu-Trp-OH to a final concentration of 0.7 μM. Substrate hydrolysis leads to an increase fluorescence lifetime (FLT) of PT14 measured by the means of a FLT reader as described by Doering et al. (2009). The effect of the compound on the enzymatic activity was determined after 1 hour (t=60 min) incubation at room temperature.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638737";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL26814";"";"None";"596.57";"1";"3.66";"diastereomer ratio 2.3 : 1 (table)";"O=C(O)CC(NC(=O)C(Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"10.22";"0.20";"2.44";"3.40";"0";"CHEMBL754361";"Inhibition of neutral endopeptidase in human umbilical vein endothelial cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL3633455";"";"None";"910.00";"3";"-6.28";"11";"CC(=O)N[C@H]1[C@@H](O[C@H](C)[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3637467";"Inhibition of human recombinant neutral endopeptidase using Ala-AMC as substrate after 20 to 40 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632516";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL377618";"";"None";"339.46";"0";"2.91";"46";"CCCC(CC1(C(=O)NCc2nnc(C)s2)CCCC1)C(=O)O";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"18.13";"0.37";"3.24";"6.68";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL379935";"";"None";"401.53";"0";"4.52";"43";"CCCC(CC1(C(=O)Nc2nnc(Cc3ccccc3)s2)CCCC1)C(=O)O";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"18.74";"0.37";"3.00";"8.16";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL213964";"";"None";"367.52";"0";"4.13";"42";"CCCC(CC1(C(=O)Nc2nnc(CC(C)C)s2)CCCC1)C(=O)O";"IC50";"'='";"124.0";"nM";"6.91";"";"";"UO_0000065";"18.79";"0.38";"2.78";"7.49";"0";"CHEMBL862877";"Inhibition of dog NEP";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL4474653";"";"None";"389.84";"0";"3.37";"5";"O=C(O)CCC(=O)N[C@@H](CC(=O)O)Cc1ccc(-c2ccccc2Cl)cc1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"20.77";"0.41";"4.73";"7.81";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4568947";"";"None";"400.39";"0";"2.63";"22";"O=C(O)CCC(=O)N[C@@H](CC(=O)O)Cc1ccc(-c2cccc([N+](=O)[O-])c2)cc1";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"18.94";"0.36";"4.96";"5.17";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL4459630";"";"None";"407.83";"0";"3.51";"28";"O=C(O)CCC(=O)N[C@@H](CC(=O)O)Cc1ccc(-c2cc(F)cc(Cl)c2)cc1";"IC50";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"17.82";"0.35";"3.76";"7.01";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL2171392";"";"None";"483.54";"0";"4.05";"15a";"Cc1ccccc1[C@H](CC(=O)O)NC(=O)c1cc(OC[C@H](O)C(C)(C)C)n(-c2ccccc2F)n1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2176197";"Inhibition of human recombinant NEP using Mca-RPPGFSAFK(Dnp)-OH as substrate incubated for 15 mins prior to substrate addition measured after 20 to 30 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169867";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";""
"CHEMBL4548017";"";"None";"419.86";"0";"3.38";"27";"COc1c(Cl)cccc1-c1ccc(C[C@H](CC(=O)O)NC(=O)CCC(=O)O)cc1";"IC50";"'='";"4182.0";"nM";"5.38";"";"";"UO_0000065";"12.81";"0.25";"2.00";"4.76";"0";"CHEMBL4339144";"Inhibition of recombinant human NEP expressed in insect cells preincubated for 1 hr using Cys(PT14)-Arg-Arg-Leu-Trp-OH as substrate and measured after 1 hr by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334554";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"";"";""
"CHEMBL3145333";"";"None";"454.70";"0";"4.07";"8r";"O=C(O)CC(NC(=O)c1cc(=O)n(-c2ccc(Cl)cc2)[nH]1)c1cc(Cl)ccc1Cl";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"14.35";"0.31";"2.45";"6.26";"0";"CHEMBL2176197";"Inhibition of human recombinant NEP using Mca-RPPGFSAFK(Dnp)-OH as substrate incubated for 15 mins prior to substrate addition measured after 20 to 30 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169867";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";""
"CHEMBL423574";"";"None";"349.50";"0";"3.24";"22b";"O=C1N[C@@H](C(=O)O)Cc2ccccc2CCCCCCC[C@@H]1CS";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL752994";"Inhibitory concentration required to inhibit neutral endopeptidase (NEP)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129939";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";""
"CHEMBL1794047";"";"None";"582.59";"1";"3.56";"diastereomer ratio 6 : 1 (table)";"C[C@H](O)[C@@H](NC(=O)C(Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL754361";"Inhibition of neutral endopeptidase in human umbilical vein endothelial cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL3890914";"";"None";"443.80";"0";"3.22";"BDBM186570";"O=C(O)C[C@@H](Cc1ccc(-c2cc(Cl)ccc2F)cc1)NC(=O)CCP(=O)(O)O";"IC50";"'='";"0.11";"nM";"9.96";"";"336083";"UO_0000065";"22.44";"0.47";"6.74";"8.04";"0";"CHEMBL3887399";"In Vitro Inhibiton Assay: Recombinant human neutral endopeptidase (expressed in insect cells and purified using standard methods, final concentration 7 pM) is pre-incubated with test compounds at various concentrations for 1 hour at room temperature in 10 mM sodium phosphate buffer at pH 7.4, containing 150 mM NaCl and 0.05% (w/v) CHAPS. The enzymatic reaction is started by the addition of a synthetic peptide substrate Cys(PT14)-Arg-Arg-Leu-Trp-OH to a final concentration of 0.7 μM. Substrate hydrolysis leads to an increase in fluorescence lifetime (FLT) of PT14 measured by means of a FLT reader as described by Doering et al. (2009) as referenced supra. The effect of the compound on the enzymatic activity was determined after 1 hour (t=60 min) incubation at room temperature.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886306";"37";"BindingDB Database";"";"2015";"None";"";"";""
"CHEMBL27111";"";"None";"609.66";"1";"4.31";"diastereomer ratio 3.5 : 1 (table)";"NCCCCC(NC(=O)C(Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL754361";"Inhibition of neutral endopeptidase in human umbilical vein endothelial cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL357311";"";"None";"321.44";"0";"2.46";"23b";"O=C1N[C@H](C(=O)O)CCCCCc2ccccc2C[C@H]1CS";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"26.13";"0.52";"5.94";"12.65";"1";"CHEMBL752993";"Inhibition of neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130406";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";""
"CHEMBL3633450";"";"None";"664.76";"2";"-3.77";"6";"N=C(N)NCCC[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)O";"IC50";"'='";"35000.0";"nM";"4.46";"";"";"UO_0000065";"6.70";"0.13";"8.23";"1.35";"0";"CHEMBL3637467";"Inhibition of human recombinant neutral endopeptidase using Ala-AMC as substrate after 20 to 40 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632516";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL39997";"";"None";"404.38";"0";"2.02";"54";"O=C(NCCc1ccccc1)[C@H](CC#Cc1ccccc1F)NCP(=O)(O)O";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"11.68";"0.23";"2.70";"4.79";"0";"CHEMBL751028";"Inhibitory activity against neutral endopeptidase (NEP).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131381";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL66481";"";"None";"405.48";"0";"0.63";"2b";"O=C(N[C@H]1CCC(=O)N2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"19.23";"0.38";"7.17";"7.28";"0";"CHEMBL752986";"In vitro inhibitory activity against neutral endopeptidase (NEP) was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127958";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL10055";"";"None";"493.46";"0";"3.22";"19b (diastereomer)";"O=P(O)(O)C(Cc1cccc2c1OCO2)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL754364";"Tested in vitro for its inhibitory activity against neutral endopeptidase 24.11(NEP); Not determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129909";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";""
"CHEMBL10247";"THIORPHAN";"-1.0";"253.32";"0";"0.98";"1, thiorphan";"O=C(O)CNC(=O)C(CS)Cc1ccccc1";"IC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"35.08";"0.71";"7.91";"13.38";"0";"CHEMBL3223375";"Inhibition of human NEP using N-Dansyl-D-Ala-Gly-p-nitro-Phe-Gly as substrate preincubated for 10 mins followed by substrate addition measured after 2 hrs by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217740";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";""
"CHEMBL327799";"";"None";"436.40";"1";"0.94";"14";"C[C@H](O)[C@H](NCP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL752990";"In vitro inhibitory concentration against neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150039";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL3221955";"";"None";"275.30";"0";"-0.23";"8b";"COC(=O)[C@@H](CC(=O)N[C@@H](CO)C(=O)O)CC(C)C";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3223375";"Inhibition of human NEP using N-Dansyl-D-Ala-Gly-p-nitro-Phe-Gly as substrate preincubated for 10 mins followed by substrate addition measured after 2 hrs by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217740";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";""
"CHEMBL319744";"";"None";"486.59";"0";"3.67";"4d";"O=C(NC1CCc2cccc3c2N(C1=O)[C@H](C(=O)O)C3)[C@@H](S)Cc1ccc(-c2ccccc2)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL752987";"Inhibition of neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128940";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL54036";"";"None";"400.46";"0";"1.52";"3e";"O=C(O)CN1C(=O)[C@@H](NC(=O)[C@@H](S)Cc2ccccc2)COc2ccccc21";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"21.25";"0.42";"6.99";"8.87";"0";"CHEMBL883549";"Tested in vitro for inhibition of neutral endopeptidase (NEP)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127937";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL420253";"";"None";"498.47";"1";"2.51";"7";"O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NCP(=O)(O)O";"IC50";"'='";"226.0";"nM";"6.65";"";"";"UO_0000065";"13.33";"0.26";"4.14";"4.26";"0";"CHEMBL752990";"In vitro inhibitory concentration against neutral endopeptidase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150039";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL415932";"";"None";"364.47";"0";"1.88";"7e";"CC(C)C[C@H](S)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"22.37";"0.45";"6.27";"9.40";"0";"CHEMBL754359";"Inhibition of Neutral Endopeptidase (NEP)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152108";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";""
"CHEMBL28153";"";"None";"610.60";"1";"4.05";"diastereomer ratio 1.6 : 1 (table)";"O=C(O)CC[C@@H](NC(=O)C(Cc1ccccc1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL754361";"Inhibition of neutral endopeptidase in human umbilical vein endothelial cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";""
"CHEMBL3221965";"";"None";"261.27";"0";"-0.31";"27a";"CC(C)C[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O";"IC50";"'='";"63.1";"nM";"7.20";"";"";"UO_0000065";"27.56";"0.55";"7.51";"5.81";"0";"CHEMBL3223375";"Inhibition of human NEP using N-Dansyl-D-Ala-Gly-p-nitro-Phe-Gly as substrate preincubated for 10 mins followed by substrate addition measured after 2 hrs by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217740";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";"";""
"CHEMBL2029397";"";"None";"706.81";"2";"-4.25";"4";"C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL3637467";"Inhibition of human recombinant neutral endopeptidase using Ala-AMC as substrate after 20 to 40 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1944";"Neprilysin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632516";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
